Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.25076E-5,0.002250764,0.21752719,1,0,0
2.29669E-5,0.004547455,0.221433886,0.999922342,0,0
2.30269E-5,0.006850148,0.221943041,0.999844684,0,0
2.34561E-5,0.011528906,0.225573498,0.999689369,0,0
2.45996E-5,0.026007368,0.235165133,0.999223422,0,0
2.5656E-5,0.05133302,0.243919956,0.998446843,0,0
2.594E-5,0.100377197,0.24625618,0.996971344,0.000276549,0
2.6437E-5,0.202559074,0.250328055,0.993942689,0.000829646,0.00110742
2.67922E-5,0.30114736,0.253224452,0.991069348,0.000829646,0.00110742
2.70354E-5,0.400724178,0.255200842,0.988196008,0.001382743,0.00110742
2.72049E-5,0.501115615,0.256575691,0.985322668,0.001382743,0.00110742
2.74279E-5,0.602258343,0.258380022,0.982449328,0.001659292,0.002214839
2.76008E-5,0.70135267,0.259776123,0.979653646,0.002765487,0.003322259
2.77055E-5,0.751121957,0.260620456,0.978255805,0.003042035,0.003322259
2.77919E-5,0.801075064,0.261316429,0.976857964,0.003042035,0.004429679
2.79509E-5,0.901355311,0.262595549,0.974062282,0.003871681,0.004429679
2.81168E-5,1.002249347,0.263927753,0.971266599,0.004424779,0.005537099
2.82669E-5,1.100946114,0.265130446,0.968548575,0.004424779,0.005537099
2.84167E-5,1.200187204,0.266329686,0.965830551,0.004977876,0.005537099
2.85695E-5,1.302787623,0.26755039,0.963034868,0.005254425,0.005537099
2.86667E-5,1.400095293,0.26832591,0.960394502,0.005254425,0.005537099
2.88113E-5,1.500670742,0.269477692,0.957676477,0.005530973,0.005537099
2.90494E-5,1.752362124,0.271371032,0.950920245,0.006913717,0.005537099
2.93077E-5,2.000507925,0.273418928,0.944319329,0.007466814,0.005537099
2.96261E-5,2.251004834,0.275935905,0.937718413,0.00829646,0.005537099
2.98567E-5,2.500802899,0.27775323,0.931195154,0.008573009,0.005537099
3.01145E-5,2.752564353,0.279780028,0.924671896,0.008849558,0.007751938
3.03458E-5,3.000451486,0.281592878,0.918303953,0.009679204,0.008859358
3.06884E-5,3.25084622,0.284270216,0.91193601,0.010785398,0.009966777
3.09853E-5,3.500535927,0.286582366,0.905645725,0.010785398,0.011074197
3.13085E-5,3.752922621,0.289090864,0.89935544,0.011891593,0.013289037
3.16203E-5,4.001441022,0.291502799,0.893220471,0.013274336,0.013289037
3.19208E-5,4.252397382,0.293818953,0.887085501,0.013550885,0.013289037
