Species,Longitude,Latitude
hummingbird_104,-122.2918243408,37.7699012756
hummingbird_104,-111.9374656677,33.4050149349
hummingbird_104,-122.5019123,37.7836073
hummingbird_104,-110.2374386787,31.393932498
hummingbird_104,-122.2854833344,37.8274484172
hummingbird_104,-115.97225,32.813639
hummingbird_104,-118.7202733755,34.2320309495
hummingbird_104,-81.225668,39.6286843
hummingbird_104,-111.15844,33.2794899
hummingbird_104,-111.16008,33.27905
hummingbird_104,-119.8158441612,34.4437746643
hummingbird_104,-119.8158334323,34.4437702404
hummingbird_104,-116.0541689,34.1355582
hummingbird_104,-88.1079348922,30.256431838
hummingbird_104,-122.223136874,37.4574902875
hummingbird_104,-117.5558352,33.6323262
hummingbird_104,-84.257558,30.429719
hummingbird_104,-97.937,26.89
hummingbird_104,-97.937,26.89
hummingbird_104,-120.843295455,35.3471868201
hummingbird_104,-123.14852,48.0853648
hummingbird_104,-110.9923969687,32.3401683637
hummingbird_104,-98.6107599735,34.7783062293
hummingbird_104,-98.6107492447,34.7782709802
hummingbird_104,-117.2184884548,32.8375823957
hummingbird_104,-117.2184884548,32.8375823957
hummingbird_104,-117.2449932,32.68582
hummingbird_104,-117.2449932,32.68582
hummingbird_104,-117.2449932,32.68582
hummingbird_104,-117.2449932,32.68582
hummingbird_104,-122.3981666667,37.7961666667
hummingbird_104,-122.5269126892,37.8308022356
hummingbird_104,-117.2449932,32.68582
hummingbird_104,-117.2449932,32.68582
hummingbird_104,-117.2449932,32.68582
hummingbird_104,-117.0857942,32.5542929
hummingbird_104,-117.0857942,32.5542929
hummingbird_104,-89.07019,37.218131
hummingbird_104,-122.5275,37.8305
hummingbird_104,-110.2765277,31.4156019
hummingbird_104,-110.2765277,31.4156019
hummingbird_104,-110.2765277,31.4156019
hummingbird_104,-110.2765277,31.4156019
hummingbird_104,-110.2967987,31.4044991
hummingbird_104,-97.603902,34.171198
hummingbird_104,-96.642893,34.194635
hummingbird_104,-122.497644,37.498734
hummingbird_104,-121.008324,38.917049
