Predictor variable,Categorical,Sample average
wc2.0_bio_10m_01.tif,false,11.209367667297245
wc2.0_bio_10m_05.tif,false,27.368505563308943
wc2.0_bio_10m_06.tif,false,-6.342294472162538
wc2.0_bio_10m_12.tif,false,919.7216856892011
wc2.0_bio_10m_13.tif,false,119.88235294117646
wc2.0_bio_10m_14.tif,false,41.99165935030729
wc2.1_10m_elev.tif,false,603.4793678665496
