Species,Longitude,Latitude
hummingbird_5,-116.9990622997,33.0986916984
hummingbird_5,-119.7246265411,33.9967819792
hummingbird_5,-119.7714042664,34.0087003695
hummingbird_5,-122.5131596625,37.7796828563
hummingbird_5,-122.506731,37.784554
hummingbird_5,-122.7819156647,38.6122765239
hummingbird_5,-122.6505732536,47.3787140426
hummingbird_5,-115.0008916855,36.0768868409
hummingbird_5,-97.41492,27.75988
hummingbird_5,-116.9170833,32.8583295
hummingbird_5,-122.355158,38.001344
hummingbird_5,-122.8721649741,38.6244817801
hummingbird_5,-122.061354,37.084405
hummingbird_5,-116.9941469,32.8445596
hummingbird_5,-117.228756,32.7934076
hummingbird_5,-122.057395,36.952356
hummingbird_5,-117.1053314,32.7067834
hummingbird_5,-117.04148,32.799133
hummingbird_5,-117.04148,32.799133
hummingbird_5,-116.3986444473,33.2558791363
hummingbird_5,-122.3187303543,38.0095201744
hummingbird_5,-117.263401,32.954385
hummingbird_5,-117.018256,32.830567
hummingbird_5,-110.345746,24.108312
hummingbird_5,-99.582911,24.829788
hummingbird_5,-118.2882783333,34.0177528333
hummingbird_5,-121.8803866667,37.333875
hummingbird_5,-122.859169,38.516273
hummingbird_5,-122.054978,36.999614
hummingbird_5,-117.217941,32.854896
hummingbird_5,-119.548836,34.406465
hummingbird_5,-118.001685,34.081945
hummingbird_5,-118.287708,34.017504
hummingbird_5,-118.038552,34.082828
hummingbird_5,-114.646953,35.1043
hummingbird_5,-118.097505,33.751021
hummingbird_5,-118.450297,34.000208
hummingbird_5,-117.243814,32.714947
hummingbird_5,-107.388392,24.818074
hummingbird_5,-122.098296,37.434106
hummingbird_5,-115.3401883863,36.3166882621
hummingbird_5,-121.62819,36.8763
hummingbird_5,-117.249012,32.7729
hummingbird_5,-117.249012,32.7729
hummingbird_5,-122.45239167,37.80479667
hummingbird_5,-115.456894,36.136543
hummingbird_5,-122.2302416667,37.5412366667
hummingbird_5,-122.250069,37.531164
hummingbird_5,-118.651534,34.212595
hummingbird_5,-97.851105,30.378799
hummingbird_5,-122.122589,37.457577
hummingbird_5,-109.955845,31.464057
hummingbird_5,-97.956605,26.1263033333
hummingbird_5,-98.38031,26.18553
hummingbird_5,-121.031491,38.22334
hummingbird_5,-97.953157,26.125292
hummingbird_5,-117.294568,33.090014
hummingbird_5,-117.294568,33.090014
hummingbird_5,-121.934243,37.851571
hummingbird_5,-122.4078533333,37.27321
hummingbird_5,-115.639343,33.166065
hummingbird_5,-121.67264,36.801175
hummingbird_5,-122.536345,37.832469
hummingbird_5,-117.6041793823,34.0995521545
hummingbird_5,-117.222417,32.962511
hummingbird_5,-95.419855,29.0425916667
hummingbird_5,-97.957535,26.126293
hummingbird_5,-115.739809,33.702192
hummingbird_5,-123.976081,49.185729
hummingbird_5,-123.976081,49.185729
hummingbird_5,-118.0206406116,34.0550722195
hummingbird_5,-117.1076,32.54347
hummingbird_5,-122.313712,37.898612
hummingbird_5,-123.970805,49.196642
hummingbird_5,-118.532513,34.17737
hummingbird_5,-118.01228304,34.10090148
hummingbird_5,-122.092266,37.372015
hummingbird_5,-118.145835,34.099012
hummingbird_5,-123.0157383333,38.3065933333
hummingbird_5,-117.8847863889,33.8878580556
hummingbird_5,-117.8825930556,33.8861580278
hummingbird_5,-117.8827613611,33.8871097222
hummingbird_5,-80.275645,25.677538
hummingbird_5,-97.958146,26.12427
hummingbird_5,-123.32202,48.406284
hummingbird_5,-122.4431483333,37.472995
hummingbird_5,-122.428586,37.463552
hummingbird_5,-122.428586,37.463552
hummingbird_5,-122.4084028044,37.7433313709
hummingbird_5,-116.732483,32.993115
hummingbird_5,-123.976081,49.185729
hummingbird_5,-122.258675,37.855036
hummingbird_5,-122.309366,37.893169
hummingbird_5,-122.45985,47.44732
hummingbird_5,-117.310842,33.144837
hummingbird_5,-118.0205926672,34.0549377758
hummingbird_5,-118.344646,33.827383
hummingbird_5,-118.491191,34.019454
hummingbird_5,-123.015478,38.306715
hummingbird_5,-122.098296,37.434106
hummingbird_5,-117.17488,33.122531
hummingbird_5,-123.976081,49.185729
hummingbird_5,-97.790374,30.382279
hummingbird_5,-123.976081,49.185729
hummingbird_5,-121.184993,36.476791
hummingbird_5,-121.733778,36.818235
hummingbird_5,-111.942457,33.459676
hummingbird_5,-111.944244,33.460942
hummingbird_5,-118.0967930556,34.1800063889
hummingbird_5,-123.967592,49.173368
hummingbird_5,-118.09657,34.180075
hummingbird_5,-118.096505,34.17943
hummingbird_5,-115.026469,36.102571
hummingbird_5,-122.262599441,37.800986419
hummingbird_5,-118.106469,33.757065
hummingbird_5,-118.172242,34.191992
hummingbird_5,-122.471,37.7666333333
hummingbird_5,-121.824903,37.975165
hummingbird_5,-117.193653,32.687236
hummingbird_5,-122.175093,37.383798
hummingbird_5,-97.956575,26.1265583333
hummingbird_5,-97.956508,26.126602
hummingbird_5,-122.700055,38.584029
hummingbird_5,-122.087502,37.431671
hummingbird_5,-118.346867,33.779727
hummingbird_5,-122.504902,37.928053
hummingbird_5,-80.453592,25.558643
hummingbird_5,-100.269299,25.65586
hummingbird_5,-80.361897,26.129244
hummingbird_5,-80.452143,25.558836
hummingbird_5,-80.353575,26.130782
hummingbird_5,-117.239504,32.674522
hummingbird_5,-116.886569,32.852235
hummingbird_5,-118.201128,34.097887
hummingbird_5,-117.148,32.814
hummingbird_5,-73.973104,40.781031
hummingbird_5,-123.976081,49.185729
hummingbird_5,-123.970821,49.196646
hummingbird_5,-123.976081,49.185729
hummingbird_5,-123.976081,49.185729
hummingbird_5,-116.069355,32.560559
hummingbird_5,-117.243937218,32.6832716643
hummingbird_5,-80.452634,25.558719
hummingbird_5,-123.3421648,48.4185778
hummingbird_5,-90.742623,30.030191
hummingbird_5,-111.948788,33.452247
hummingbird_5,-116.0416667,34.1286111
hummingbird_5,-120.840833,35.344526
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-122.5251745079,38.0057836782
hummingbird_5,-122.5144028664,38.0293152246
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-80.500705316,25.3936971102
hummingbird_5,-121.9195916982,36.5431640103
hummingbird_5,-118.6128577704,34.2725988783
hummingbird_5,-121.8926060111,37.3096598641
hummingbird_5,-118.0847883224,33.8201488743
hummingbird_5,-122.0831445,36.9605783333
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-118.3415293694,33.826380102
hummingbird_5,-118.3415937424,33.8265048804
hummingbird_5,-122.1539568901,37.4810394457
hummingbird_5,-118.2881616667,33.792985
hummingbird_5,-98.2298,26.176788
hummingbird_5,-118.2889016667,33.79552
hummingbird_5,-111.0112194931,32.2636976513
hummingbird_5,-95.6362016667,29.1416683333
hummingbird_5,-95.636195,29.141635
hummingbird_5,-117.09966,32.79306
hummingbird_5,-117.11478,32.54337
hummingbird_5,-97.790387,30.382223
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-95.4264666667,29.68724
hummingbird_5,-103.4360466667,25.5320566667
hummingbird_5,-122.3034739494,47.8187020366
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-103.43605,25.5321666667
hummingbird_5,-122.6929,45.644969
hummingbird_5,-121.9936144352,37.8915133982
hummingbird_5,-103.4360133333,25.5320433333
hummingbird_5,-122.0555161,36.9838764
hummingbird_5,-103.4359966667,25.5320083333
hummingbird_5,-122.2865916667,37.4811216667
hummingbird_5,-121.0536616667,38.9331333333
hummingbird_5,-121.740028336,36.824426347
hummingbird_5,-111.4192051271,32.6514948093
hummingbird_5,-111.0112068755,32.2628291987
hummingbird_5,-111.0111157886,32.2632056466
hummingbird_5,-123.0369195,44.0510666667
hummingbird_5,-118.288663,34.017145
hummingbird_5,-118.5334664556,33.4678953656
hummingbird_5,-122.2469758987,37.5539680972
hummingbird_5,-111.0112294832,32.2630012541
hummingbird_5,-111.0110940998,32.2630836273
hummingbird_5,-122.2299716667,37.5419083333
hummingbird_5,-119.5307195644,34.4016281658
hummingbird_5,-112.1089661121,33.6097829199
hummingbird_5,-121.977647,37.19846
hummingbird_5,-117.1272183117,34.0648298573
hummingbird_5,-118.4717345238,34.1768022684
hummingbird_5,-111.0214719304,32.2802795802
hummingbird_5,-98.379526,26.185848
hummingbird_5,-118.5378397446,33.4687993689
hummingbird_5,-118.5378080739,33.468918653
hummingbird_5,-122.4754867586,37.768883586
hummingbird_5,-111.0163072479,32.2614508064
hummingbird_5,-122.9293567,47.1327883
hummingbird_5,-100.1666557789,25.6549990581
hummingbird_5,-91.1674422026,30.4415191975
hummingbird_5,-123.0159272298,38.3066989779
hummingbird_5,-123.7772383689,46.1957945379
hummingbird_5,-118.072919547,34.0929885149
hummingbird_5,-118.090391457,34.0944522828
hummingbird_5,-110.9147162378,32.2331780547
hummingbird_5,-117.1064583333,32.6509083333
hummingbird_5,-122.064396589,36.9543394573
hummingbird_5,-122.061124294,36.955971979
hummingbird_5,-122.060479223,36.9572541449
hummingbird_5,-117.0438672602,32.5889739936
hummingbird_5,-111.7350662,33.3635883
hummingbird_5,-111.7350662,33.3635883
hummingbird_5,-117.1064527778,32.6508361111
hummingbird_5,-110.7605981827,31.5390782188
hummingbird_5,-110.7601883333,31.5391816667
hummingbird_5,-111.9461183333,33.4617766667
hummingbird_5,-118.4648633749,34.1825533938
hummingbird_5,-117.3611916667,33.2069194444
hummingbird_5,-121.1712583333,38.709715
hummingbird_5,-110.94487557,29.10790825
hummingbird_5,-97.957685,26.126121
hummingbird_5,-97.957653,26.126276
hummingbird_5,-123.7395029065,39.2675959909
hummingbird_5,-103.436105,25.5319947222
hummingbird_5,-118.5348196177,33.4685072766
hummingbird_5,-111.0106317077,32.2544244699
hummingbird_5,-117.074175,32.8166277778
hummingbird_5,-121.958003,37.407327
hummingbird_5,-97.9576206207,26.1240076037
hummingbird_5,-111.0115403274,32.2549126633
hummingbird_5,-111.0150932988,32.2596025965
hummingbird_5,-117.282671034,33.0532671686
hummingbird_5,-103.4360116667,25.53205
hummingbird_5,-97.957371175,26.1234887955
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-123.9708623,49.1966003
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-123.8486716667,46.1770466667
hummingbird_5,-103.5118692624,25.5611971849
hummingbird_5,-123.9760664,49.1856911
hummingbird_5,-119.6607812,34.4216051
hummingbird_5,-119.6607812,34.4216051
hummingbird_5,-117.040728,32.835516
hummingbird_5,-117.043743,32.831793
hummingbird_5,-118.423948,35.755219
hummingbird_5,-118.3409309015,33.8266900979
hummingbird_5,-122.0599001,36.9827206
hummingbird_5,-122.0599001,36.9827206
hummingbird_5,-110.7738751182,31.953929562
hummingbird_5,-110.926479,32.2217429
hummingbird_5,-100.2198815346,25.6764284207
hummingbird_5,-110.9608024823,32.2089613081
hummingbird_5,-110.9600326396,32.2031683566
hummingbird_5,-110.926479,32.2217429
hummingbird_5,-116.5963713,31.8667427
hummingbird_5,-122.3922229848,37.7721149543
hummingbird_5,-95.5417729,29.6489742
hummingbird_5,-123.3036589623,48.4100852602
hummingbird_5,-117.2705237021,33.0087364
hummingbird_5,-107.4678325653,25.7227146814
