Species,Longitude,Latitude
hummingbird_260,-90.8661890075,39.0180954377
hummingbird_260,-118.3306074142,33.3357057593
hummingbird_260,-109.2054736817,31.8832160264
hummingbird_260,-122.2881556434,37.4599061007
hummingbird_260,-118.2443935259,34.1025643481
hummingbird_260,-121.9218810069,36.994422602
hummingbird_260,-122.4325682,37.860909
hummingbird_260,-122.023613,36.981327
hummingbird_260,-122.6558357477,37.9041608038
hummingbird_260,-119.3639231,35.3328075
hummingbird_260,-117.2412564,32.6735304
hummingbird_260,-100.848742,25.492915
hummingbird_260,-97.650389,30.21667
hummingbird_260,-124.064039,40.858718
hummingbird_260,-122.092266,37.372015
hummingbird_260,-94.851558,28.921631
hummingbird_260,-95.608988,29.697643
hummingbird_260,-119.09111,36.60263
hummingbird_260,-121.9363,37.246889
hummingbird_260,-122.092266,37.372015
hummingbird_260,-70.50853,43.930255
hummingbird_260,-97.054434,28.020573
hummingbird_260,-94.686378,29.752496
hummingbird_260,-97.054434,28.020573
hummingbird_260,-97.078371,27.827217
hummingbird_260,-122.092266,37.372015
hummingbird_260,-118.174436,33.921725
hummingbird_260,-121.9363,37.246889
hummingbird_260,-89.997871,35.371546
hummingbird_260,-122.490292,37.768936
hummingbird_260,-93.759834,31.441748
hummingbird_260,-102.140573,32.028993
hummingbird_260,-97.72892,30.427608
hummingbird_260,-94.70722,31.331486
hummingbird_260,-99.783711,29.23021
hummingbird_260,-121.740003,36.81945
hummingbird_260,-94.70722,31.331486
hummingbird_260,-118.162476,33.776062
hummingbird_260,-118.162476,33.776062
hummingbird_260,-117.950547,33.934509
hummingbird_260,-76.61719,39.28928
hummingbird_260,-115.02162,36.10092
hummingbird_260,-96.95809,32.625102
hummingbird_260,-96.281192,32.867567
hummingbird_260,-122.4817416667,37.507115
hummingbird_260,-122.48172,37.507095
hummingbird_260,-70.593292,43.24505
hummingbird_260,-122.029219,37.626649
hummingbird_260,-76.710656,38.7732079
hummingbird_260,-122.483397,37.508682
hummingbird_260,-119.188142,34.272396
hummingbird_260,-105.888507,35.689827
hummingbird_260,-109.956365,31.464543
hummingbird_260,-109.959385,31.46675
hummingbird_260,-75.03558,40.301766
hummingbird_260,-117.25708,33.801831
hummingbird_260,-96.685707,32.857076
hummingbird_260,-95.463291,30.036574
hummingbird_260,-95.097334,29.586608
hummingbird_260,-95.097204,29.586743
hummingbird_260,-100.508648,26.538372
hummingbird_260,-100.973336,25.412947
hummingbird_260,-75.035514,40.30186
hummingbird_260,-103.454781,25.555732
hummingbird_260,-117.7773666667,33.6737716667
hummingbird_260,-122.7119666667,38.4522933333
hummingbird_260,-70.658652,41.527779
hummingbird_260,-123.976081,49.185729
hummingbird_260,-97.014929,32.311411
hummingbird_260,-121.9560133333,37.4061866667
hummingbird_260,-122.4286566667,37.8062066667
hummingbird_260,-78.94019,36.003147
hummingbird_260,-78.940201,36.003087
hummingbird_260,-70.658692,41.527811
hummingbird_260,-70.658652,41.527779
hummingbird_260,-122.495622,37.500655
hummingbird_260,-122.4800116667,37.9752283333
hummingbird_260,-122.479278,37.97488
hummingbird_260,-91.2441666667,47.3855
hummingbird_260,-71.1351166667,42.3893066667
