Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.76306E-5,0.002763064,0.254067423,1,0,0
2.78916E-5,0.005552226,0.256129853,0.999918107,0,0
2.7964E-5,0.011144032,0.256701129,0.99975432,0,0
2.81902E-5,0.025188585,0.258482341,0.999344853,0,0
2.84539E-5,0.050699693,0.260553648,0.998607813,0,0
2.86941E-5,0.102074485,0.262435798,0.997133732,0,0
2.92641E-5,0.200696777,0.266881988,0.994349357,0,0
3.0127E-5,0.301862973,0.273562822,0.991564982,0,0
3.06985E-5,0.402279801,0.277953469,0.988862501,0.000716846,0
3.11608E-5,0.501383403,0.281485657,0.986241913,0.000716846,0
3.13914E-5,0.601515333,0.283241145,0.983621325,0.001433692,0
3.16298E-5,0.702383666,0.285051998,0.981000737,0.002150538,0
3.17116E-5,0.753078377,0.285671674,0.979690443,0.002150538,0
3.1801E-5,0.800718126,0.28634928,0.978462042,0.002508961,0
3.20106E-5,0.902780865,0.287934387,0.975841454,0.002508961,0
3.21414E-5,1.002243703,0.288921863,0.97330276,0.002508961,0
3.23326E-5,1.102164091,0.29036232,0.970764065,0.002508961,0
3.25326E-5,1.202756716,0.291866495,0.968225371,0.002867384,0
3.2688E-5,1.300595785,0.293033256,0.965768569,0.002867384,0
3.28697E-5,1.402232801,0.29439467,0.963229875,0.002867384,0
3.29848E-5,1.501031462,0.295255372,0.960773073,0.002867384,0
3.33472E-5,1.753264249,0.297959922,0.954549177,0.003225806,0
3.36257E-5,2.00106242,0.300030643,0.948489067,0.004659498,0
3.38958E-5,2.250799472,0.302033642,0.942428957,0.005376344,0
3.42272E-5,2.502946163,0.304483118,0.936368848,0.006451613,0
3.45234E-5,2.750386642,0.306665359,0.930472525,0.007885305,0
3.48686E-5,3.00016995,0.309199494,0.924576202,0.009318996,0
3.51914E-5,3.252503142,0.311560723,0.918679879,0.009318996,0
3.5534E-5,3.500090533,0.314058932,0.912947343,0.010752688,0
3.5793E-5,3.753282175,0.315940882,0.907132913,0.014336918,0
3.61142E-5,4.001377498,0.318267532,0.90148227,0.017204301,0
3.64119E-5,4.251375117,0.320417252,0.895831627,0.018637993,0
3.67791E-5,4.500240082,0.323059073,0.890262878,0.019354839,0
3.70737E-5,4.751281183,0.325171448,0.884694128,0.020071685,0
3.73873E-5,5.00071027,0.327412811,0.879207272,0.02078853,0
3.77191E-5,5.252448936,0.329776522,0.873720416,0.021505376,0
3.80153E-5,5.502442011,0.331879039,0.868315453,0.022222222,0
3.82802E-5,5.75038743,0.333753633,0.862992384,0.023655914,0
3.86681E-5,6.00046633,0.336490185,0.857669315,0.024731183,0
