Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.95925E-7,0.000079592,0.002586158,1,0,0
8.14726E-7,0.000161065,0.002647167,0.999905069,0,0
1.05074E-6,0.000266139,0.003412695,0.999810139,0,0
1.11833E-6,0.000594552,0.003631837,0.999525346,0,0
1.25231E-6,0.001076196,0.004066052,0.999145624,0,0
1.62641E-6,0.002573372,0.005277466,0.998196317,0,0
1.98348E-6,0.005168744,0.006432406,0.996867287,0,0
2.62153E-6,0.010202111,0.00849278,0.994778811,0,0
3.12847E-6,0.025016528,0.010126734,0.989937346,0,0
3.62323E-6,0.050153192,0.01171882,0.982912474,0,0
4.10673E-6,0.100279732,0.013272221,0.970666414,0,0
4.89516E-6,0.200220804,0.015800056,0.949496867,0,0
5.50464E-6,0.300428392,0.017749692,0.931175242,0,0
6.02453E-6,0.400524109,0.019409699,0.9146573,0,0
6.49283E-6,0.500113095,0.020902614,0.899563319,0,0
7.00403E-6,0.600010119,0.022529641,0.885513575,0,0
7.45328E-6,0.700628751,0.023957308,0.872318208,0,0
7.69941E-6,0.750665943,0.024738574,0.866052781,0,0
7.91745E-6,0.800721863,0.025430173,0.859977217,0,0
8.38309E-6,0.900166316,0.026905466,0.848395671,0,0
8.78864E-6,1.000636209,0.02818855,0.837288779,0,0
9.17359E-6,1.100299916,0.02940489,0.826751471,0,0
9.55032E-6,1.200366633,0.030593795,0.816593886,0,0
9.94479E-6,1.300661534,0.031837145,0.806816024,0,0
1.02693E-5,1.400783345,0.032858714,0.797417885,0.001510574,0
1.05943E-5,1.500936721,0.033880985,0.788304538,0.001510574,0
1.13407E-5,1.750888888,0.036224183,0.766660338,0.004531722,0
1.2171E-5,2.001145558,0.038824222,0.746440099,0.006042296,0
1.30349E-5,2.250815176,0.041521927,0.72764382,0.00755287,0
1.37614E-5,2.501264816,0.04378481,0.709891779,0.00755287,0
1.44451E-5,2.751105393,0.045909436,0.693089045,0.00755287,0
