Predictor variable,Categorical,Sample average
wc2.0_bio_10m_01.tif,false,18.150533499424917
wc2.0_bio_10m_05.tif,false,31.945366993285063
wc2.0_bio_10m_06.tif,false,3.7934001648161364
wc2.0_bio_10m_12.tif,false,904.96783625731
wc2.0_bio_10m_13.tif,false,137.39473684210526
wc2.0_bio_10m_14.tif,false,33.07309941520468
wc2.1_10m_elev.tif,false,237.406432748538
