Species,Longitude,Latitude
white_38,-100.512886,24.997447
white_38,-100.512199,24.997447
white_38,-97.004425,30.417832
white_38,-101.106813,25.082723
white_38,-97.174429,28.715817
white_38,-97.275638,32.745349
white_38,-99.633575,30.966091
white_38,-99.780608,30.474109
white_38,-100.73965,25.6683647222
white_38,-100.7388897222,25.6672263889
white_38,-97.096108,32.587899
white_38,-96.971331,32.613873
white_38,-98.587756,29.592524
white_38,-98.62924,29.56093
white_38,-97.275846,32.745513
white_38,-97.275675,32.745567
white_38,-95.07979,29.5314383333
white_38,-100.21531,26.483991
white_38,-99.583104,29.81928
white_38,-99.599645,29.820569
white_38,-98.134661,26.291377
white_38,-98.011522,29.215257
white_38,-98.548061,29.543059
white_38,-98.1346278333,26.2913333333
white_38,-98.134675,26.2913966667
white_38,-98.577368,29.62509
white_38,-97.274934,32.745558
white_38,-100.07162,25.717816
white_38,-102.1223773062,26.9226830608
white_38,-100.2696609497,25.5497951508
white_38,-100.2697525024,25.5499572754
white_38,-99.736502,29.582891
white_38,-98.2684598,26.20518476
white_38,-100.4671666667,25.74761
white_38,-100.9760606289,25.3263754533
white_38,-97.43333403,32.66988716
white_38,-95.579785,29.9864133333
white_38,-95.3032851221,32.4705110548
white_38,-98.29878927,29.38752315
white_38,-95.488435,30.1071916667
white_38,-100.1686996222,25.601125803
white_38,-97.7793972222,30.3793972222
white_38,-101.7759490026,28.0444855908
white_38,-95.3959821817,30.0365240313
white_38,-95.447691,29.676839
white_38,-95.447777,29.672663
white_38,-98.533309,32.53994
white_38,-104.02943708,29.6688873651
white_38,-97.9905583,30.5463138
white_38,-95.6329944444,29.3622638889
white_38,-97.343073,26.215284
white_38,-97.7148296,30.19223085
white_38,-95.3852083333,29.79517
white_38,-97.718451,30.37104
white_38,-98.57469175,26.41271873
white_38,-100.6014547343,25.7651876747
white_38,-95.3421366667,29.9385466667
white_38,-98.2297089722,26.175152
white_38,-99.87425898,28.52782467
white_38,-99.87447148,28.52825562
white_38,-95.4523829185,29.7655016044
white_38,-97.889257735,30.1818651846
white_38,-97.61678,30.44119
white_38,-98.2298,26.1767882
white_38,-97.29074182,26.1034105998
white_38,-98.1741782948,26.3720500587
white_38,-95.3586666667,29.7642783333
white_38,-95.3587583333,29.7642783333
white_38,-95.3588466667,29.7642833333
white_38,-97.3530205345,26.234130819
white_38,-97.6117733333,30.5607316667
white_38,-97.7191696167,30.1886119843
white_38,-102.1230155324,31.9671761105
white_38,-95.49281,29.88056
white_38,-97.778975,30.28512
white_38,-102.1228551865,31.9670358466
white_38,-100.3929883333,25.5442866667
white_38,-95.4154966667,29.7851366667
white_38,-100.3086287901,25.7303410645
white_38,-99.9996109009,26.699300766
white_38,-99.9995498657,26.6993560791
white_38,-99.998046875,26.6976547241
white_38,-100.0087509155,26.6929473877
white_38,-100.0106811523,26.6911659241
white_38,-100.2031402588,25.6404056549
white_38,-100.203956604,25.6399726868
white_38,-100.2067108154,25.6397838593
white_38,-100.516786,27.011076
white_38,-100.516786,27.011076
white_38,-100.516786,27.011076
white_38,-100.516786,27.011076
white_38,-100.516786,27.011076
white_38,-100.516786,27.011076
white_38,-100.516786,27.011076
white_38,-100.516786,27.011076
white_38,-98.26609,26.2072866667
white_38,-95.5502437,30.7146623
white_38,-99.9851667881,26.6852715474
white_38,-103.2425379,29.1274869
white_38,-99.4347216667,28.4461366667
white_38,-97.6614444444,30.3163527778
white_38,-97.685075,30.3513555556
white_38,-95.4647833333,30.8321216667
white_38,-95.6744708092,29.1122898112
white_38,-95.6743796146,29.1123976083
white_38,-96.0349853812,29.5382768222
white_38,-96.0349853812,29.5382768222
