Predictor variable,Categorical,Sample average
wc2.0_bio_10m_01.tif,false,11.313447362241174
wc2.0_bio_10m_05.tif,false,27.83618745458417
wc2.0_bio_10m_06.tif,false,-6.9729205025163346
wc2.0_bio_10m_12.tif,false,999.525571273123
wc2.0_bio_10m_13.tif,false,124.69330017099331
wc2.0_bio_10m_14.tif,false,47.76216384268615
wc2.1_10m_elev.tif,false,423.12109435722056
