X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-95.7441650827,33.7305595059,train,9.653315995229916E-5,62.961594897305986,0.715240174428956
-96.7216598,33.0395782,train,9.007119568831673E-5,57.94522163224824,0.6902608458597002
-99.335686,24.866191,train,8.716973611821797E-5,55.43099771473048,0.6783432803338538
-100.549278,25.717642,train,6.467046988072915E-5,31.957496370007746,0.5689388621110618
-96.545234,39.092711,train,5.4518927894475586E-5,24.576549019040563,0.5080663416426979
-99.808903,30.442458,train,7.630449176248502E-5,44.71454167391626,0.6294954723348827
-100.752439,25.666129,train,5.390718021574317E-5,24.11339840426338,0.5041348314035417
-100.075868,25.217779,train,6.107361555510648E-5,29.21677460693207,0.5482843298383657
-100.413537,25.72563,train,6.66996878685421E-5,33.642768543341795,0.5801719037500594
-103.4675,44.394444,train,3.8007923797677295E-5,13.260373223154273,0.3901650050912304
-106.406686,35.662352,train,3.044645625059687E-5,6.035646541930941,0.3271114065070464
-97.173488,27.666683,train,1.1868621336753114E-4,79.05273595932609,0.7865535338617309
-97.818131,32.253759,train,8.170450760075402E-5,50.5771855428279,0.6546357844847872
-96.657294,32.967661,train,9.472240468616223E-5,61.478778135866946,0.7084510183939793
-97.859098,32.938328,train,8.060628112586737E-5,49.50550335288489,0.6496649773359464
-105.043047,39.019794,train,2.0312022911234587E-5,0.12078551433606159,0.23226003164099218
-96.9851133333,33.0637083333,train,9.076920269760187E-5,58.58693424874462,0.6930613484887794
-96.090443,49.608385,train,3.082049701539427E-5,6.545119376724442,0.3303784620576874
-97.098579,32.587149,train,9.159347497718772E-5,59.19681167642535,0.6963358574757266
-103.33963,29.2733116667,train,6.117542065280551E-5,29.28339678677393,0.5488823253445406
-101.854668,33.593726,train,5.258533692771044E-5,23.249465208098094,0.4955321320919831
-101.874247,31.963522,train,5.6222216037092774E-5,25.878987146450374,0.518849392761055
-95.201082,29.751412,train,1.6009168873303318E-4,94.28488581655094,0.875462165109164
-97.385424,26.286917,train,1.0783649592139919E-4,70.34902879295372,0.7541885462146817
-103.77884,25.854667,train,5.62790368913536E-5,25.932094986554546,0.5192050069817358
-97.15119856,32.87303571,train,9.118889305906879E-5,58.88407486263215,0.694733001433008
-104.109051,29.219005,train,5.0707656096508774E-5,21.907677022060827,0.48305477927694596
-101.979046,26.80584,train,7.33785372827275E-5,41.24456967712528,0.6151172348922402
-97.38642,33.24829,train,8.408510450855652E-5,52.756697340162134,0.6651700655100214
-102.122686,26.922597,train,7.493315830788862E-5,43.196777572998734,0.6228248246004922
-97.27428624,32.74565259,train,9.254601068803542E-5,59.93672546724045,0.7000764204585048
-101.039027,25.349105,train,5.480825748110386E-5,24.80608106222202,0.5099148992351783
