Species,Longitude,Latitude
white_21,-101.988144,26.735971
white_21,-100.351908,25.788623
white_21,-100.358493,25.618884
white_21,-100.352059,25.78955
white_21,-97.6754281764,30.2855202835
white_21,-100.2708161111,25.5486452778
white_21,-100.2708111111,25.5488258333
white_21,-95.399044,30.038875
white_21,-100.412457,25.723842
white_21,-100.3465998173,25.7894006297
white_21,-100.535629,25.486588
white_21,-95.7283325195,30.6377773285
white_21,-98.2298,26.176788
white_21,-100.022105835,26.6868828951
white_21,-97.3989701271,26.3481014359
white_21,-97.8790640831,30.1966603035
white_21,-97.8786188364,30.1968415493
white_21,-97.172653377,26.1379860085
white_21,-100.3452439606,25.6763557904
white_21,-100.3452318907,25.6763763023
white_21,-100.3443145752,25.6751037027
white_21,-100.34513399,25.6760224707
white_21,-100.3455322981,25.6761301587
white_21,-100.3446578979,25.6749296511
white_21,-100.4275702374,25.7678572181
white_21,-98.2671379162,26.2057737479
white_21,-96.2675755565,29.6754982369
white_21,-97.6622712,26.1865632
white_21,-98.2666754723,26.2063052436
white_21,-100.3599065,25.6182437
white_21,-97.7222084999,30.2459620016
white_21,-100.2659296948,25.5198368845
white_21,-100.2672386169,25.5161508602
white_21,-98.26543428,26.1987352184
white_21,-99.6241226792,26.0814489579
white_21,-99.9925537109,25.9339752197
white_21,-100.0106201172,25.9488620758
white_21,-103.6131222222,29.1653333333
white_21,-99.914135,24.3179116667
white_21,-100.4337472222,31.4738666667
white_21,-96.1427651636,30.2754393566
white_21,-97.1742934,26.1374822
white_21,-99.7991416667,30.4192833333
white_21,-95.0534409899,29.4898103492
white_21,-98.6572583333,29.6101883333
white_21,-102.1210948095,31.9622766354
white_21,-97.839545,30.4947783333
white_21,-98.82042,30.5027166667
white_21,-98.193031,26.189765
white_21,-98.193086,26.189717
white_21,-98.193063,26.189794
white_21,-96.9565472222,32.63785
white_21,-98.1923904419,26.1897525787
white_21,-95.4537199537,29.7654733333
white_21,-97.8631533333,30.2402033333
white_21,-98.0880352266,30.0015691299
white_21,-98.26658558,26.20506685
white_21,-98.2686473989,26.2055816408
white_21,-98.26866214,26.20550661
white_21,-97.8718450853,30.1846601721
white_21,-99.2254943848,26.8543224335
white_21,-97.772895,30.3219866667
white_21,-99.0183280036,26.4052841186
white_21,-98.9986114502,26.4012622833
white_21,-97.6832416667,30.3536866667
white_21,-97.7341527778,30.3938388889
white_21,-98.8209533333,30.4992666667
white_21,-95.6090438517,29.3755071833
white_21,-98.6479561776,33.1934907232
white_21,-98.1926956177,26.1900444031
white_21,-106.6662139893,24.0951519012
white_21,-99.5994618468,29.8206875745
white_21,-99.5994618468,29.8206875745
white_21,-98.076675,30.2815916667
white_21,-98.26879567,26.20476344
white_21,-98.7628631592,29.5507602692
white_21,-97.71825396,30.19273396
white_21,-97.6644833333,30.6320833333
white_21,-98.1923980713,26.189786911
white_21,-98.1924209595,26.1896457672
white_21,-97.6851666667,30.3838527778
white_21,-97.6851583333,30.3838527778
white_21,-97.86753,30.23982
white_21,-106.7539901733,32.2808761597
white_21,-98.7629623413,29.5508289337
white_21,-98.7169723511,29.5237998962
white_21,-97.3858416667,28.6507866667
white_21,-97.97712,29.9670333333
white_21,-98.193107605,26.1895694733
white_21,-99.4293839113,27.5708549051
white_21,-97.2177703195,32.7639929405
white_21,-96.6581138889,32.9660777778
white_21,-97.8418133333,30.4615033333
white_21,-95.4540472127,29.7651310785
white_21,-100.2450596606,25.5668635667
white_21,-99.17591347,29.97068151
white_21,-96.6185638227,33.5111404985
white_21,-96.9397581313,32.4434602681
white_21,-96.9399821808,32.4439491986
white_21,-100.3579406738,25.7115154266
white_21,-96.9573472222,32.6382527778
white_21,-96.2963867188,30.6455554962
white_21,-98.1925201416,26.1896762848
white_21,-98.1922912598,26.18983078
white_21,-98.1923904419,26.1898765564
