Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.89056E-5,0.001890562,0.226443082,1,0,0
1.91874E-5,0.003809304,0.229397854,0.999933915,0,0
1.95096E-5,0.005760265,0.232762481,0.99986783,0,0
1.96879E-5,0.011639533,0.234618036,0.999669574,0,0
2.12526E-5,0.026013659,0.250710651,0.999206979,0,0
2.2307E-5,0.050195634,0.261364338,0.998480042,0,0
2.31388E-5,0.100330799,0.269660618,0.99702617,0.000619483,0
2.49244E-5,0.201253299,0.287159049,0.994250595,0.001703578,0.000619579
2.57189E-5,0.300467901,0.294808726,0.991673275,0.002477931,0.001239157
2.64005E-5,0.402483995,0.301306857,0.989095956,0.003407155,0.002478315
2.68722E-5,0.501157098,0.305768204,0.986650806,0.003716896,0.002478315
2.72604E-5,0.601287249,0.309418378,0.984205657,0.004026638,0.004956629
2.76294E-5,0.700048576,0.312871347,0.981826593,0.004955862,0.005576208
2.78122E-5,0.752741497,0.314574849,0.980570975,0.005420474,0.006195787
2.79652E-5,0.800187496,0.315997591,0.979447528,0.005420474,0.006195787
2.83784E-5,0.901731823,0.319824699,0.977068464,0.006349698,0.006195787
2.86344E-5,1.001571037,0.322185487,0.974755485,0.006659439,0.006815366
2.88776E-5,1.102203137,0.324420779,0.972442506,0.007588663,0.006815366
2.90838E-5,1.200792732,0.3263104,0.970195612,0.008053276,0.008054523
2.92763E-5,1.300003585,0.328068743,0.967948718,0.008363017,0.009913259
2.9451E-5,1.402787469,0.329660875,0.965635739,0.008672758,0.011152416
2.95871E-5,1.500203131,0.330899608,0.96345493,0.009292241,0.011771995
3.00061E-5,1.750690795,0.3346956,0.95790378,0.011615301,0.011771995
3.02948E-5,2.000829149,0.337299584,0.952418715,0.013009137,0.013011152
3.05255E-5,2.250286906,0.339372424,0.946999736,0.014248103,0.013630731
3.07071E-5,2.501337375,0.340999427,0.941580756,0.015022456,0.013630731
3.08916E-5,2.750746086,0.342649116,0.936227861,0.016106551,0.016728625
3.10887E-5,3.001833781,0.344406286,0.930874967,0.01811987,0.019826518
3.12735E-5,3.251442264,0.346049791,0.925588158,0.019203965,0.020446097
3.14528E-5,3.502361176,0.347640026,0.920301348,0.020752672,0.022924411
3.16176E-5,3.751500909,0.349098452,0.915080624,0.02276599,0.024163569
3.17821E-5,4.00194925,0.350550733,0.9098599,0.023695214,0.027261462
3.19354E-5,4.250448943,0.351901896,0.90470526,0.026173145,0.02850062
3.20821E-5,4.500136453,0.353191513,0.899550621,0.026947499,0.029739777
3.22317E-5,4.75098017,0.354504149,0.894395982,0.028651076,0.031598513
3.23782E-5,5.002956127,0.355787622,0.889241343,0.030354654,0.034076828
3.25368E-5,5.252869634,0.357173748,0.884152789,0.031903361,0.035315985
3.26711E-5,5.50063227,0.358344852,0.87913032,0.033761809,0.035935564
3.28487E-5,5.752876211,0.359890412,0.874041766,0.035155645,0.037174721
3.30292E-5,6.003217086,0.361457913,0.869019297,0.036394611,0.039033457
3.31849E-5,6.251487347,0.362806971,0.864062913,0.0385628,0.040272615
3.33318E-5,6.500900303,0.364076552,0.859106529,0.039646895,0.041511772
3.34892E-5,6.75148819,0.365434787,0.854150145,0.041505343,0.045229244
3.36576E-5,7.00306922,0.366883799,0.849193762,0.042434567,0.04708798
3.38257E-5,7.253059313,0.368327874,0.844303463,0.043363791,0.051425031
3.39941E-5,7.500604839,0.3697705,0.839479249,0.043983274,0.052664188
3.41576E-5,7.752768416,0.371168468,0.834588951,0.044757627,0.053283767
3.43132E-5,8.002662854,0.372496167,0.829764737,0.045996593,0.053283767
3.45182E-5,8.250384044,0.37424085,0.825006609,0.0475453,0.054522924
3.47027E-5,8.503063332,0.37580666,0.820182395,0.048784265,0.05638166
3.49126E-5,8.750202363,0.377583186,0.815490352,0.049558619,0.057620818
3.51326E-5,9.002362263,0.379440369,0.810732223,0.050332972,0.058859975
3.53612E-5,9.252567913,0.381363814,0.80604018,0.051262196,0.06133829
3.55984E-5,9.500978967,0.383353439,0.801414222,0.052346291,0.063816605
3.57791E-5,9.750795378,0.384865303,0.796788263,0.053430386,0.064436183
3.59756E-5,10.001958047,0.386504415,0.792162305,0.054824222,0.065055762
3.61892E-5,10.250884779,0.388281223,0.787602432,0.056063187,0.066294919
