Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.32356E-5,0.002323563,0.276019725,1,0,0
2.42043E-5,0.004743988,0.285702451,0.999933226,0,0
2.57454E-5,0.00731853,0.300842287,0.999866453,0,0
2.6299E-5,0.012523639,0.306201467,0.999732906,0,0
3.06654E-5,0.027416482,0.347060205,0.999399038,0.000161316,0
3.15323E-5,0.052255417,0.354880856,0.99886485,0.000322633,0
3.22539E-5,0.100197152,0.361319766,0.997863248,0.000483949,0
3.28116E-5,0.201134199,0.366252188,0.995793269,0.001129214,0.000645578
3.31863E-5,0.300247082,0.369544441,0.993790064,0.00177448,0.001936733
3.34265E-5,0.400175126,0.371645689,0.991786859,0.002581061,0.003227889
3.36349E-5,0.500822518,0.373463532,0.989783654,0.003226327,0.004519045
3.3784E-5,0.601927286,0.374760312,0.987780449,0.004516858,0.005164622
3.39189E-5,0.700081832,0.37593191,0.985844017,0.005484756,0.005164622
3.39761E-5,0.750997614,0.376427638,0.984842415,0.006130021,0.005164622
3.4044E-5,0.802021842,0.377016284,0.983840812,0.00661397,0.006455778
3.41656E-5,0.900878885,0.378068309,0.98190438,0.007259235,0.009038089
3.42836E-5,1.000117095,0.379088123,0.979967949,0.007743184,0.009038089
3.4434E-5,1.103258933,0.380384911,0.977964744,0.008227133,0.009683667
3.45516E-5,1.203339325,0.381396404,0.976028312,0.008872399,0.0116204
3.47294E-5,1.300351446,0.382923897,0.974158654,0.009517664,0.012911556
3.48214E-5,1.401204692,0.383712166,0.972222222,0.010485562,0.013557134
3.49594E-5,1.502394936,0.384893148,0.970285791,0.010808195,0.014202711
3.52029E-5,1.751499971,0.386971456,0.965544872,0.012421358,0.016785023
3.54801E-5,2.002384726,0.389329042,0.960803953,0.014195838,0.018721756
3.57315E-5,2.251648184,0.391459672,0.956129808,0.01629295,0.019367334
3.59608E-5,2.502527994,0.393396257,0.951455662,0.017744798,0.021949645
3.61453E-5,2.751290927,0.394950203,0.946848291,0.018874012,0.022595223
3.62935E-5,3.001173618,0.396194998,0.942240919,0.019519277,0.023886378
3.64913E-5,3.252232779,0.397852964,0.937633547,0.020648492,0.024531956
3.66623E-5,3.500915409,0.399282412,0.933092949,0.022584288,0.026468689
3.68221E-5,3.75074141,0.400615475,0.92855235,0.025004033,0.027114267
3.6931E-5,4.001498148,0.401521989,0.924011752,0.026294564,0.029696578
3.70712E-5,4.253111605,0.402687702,0.919471154,0.028714309,0.030342156
