Species,Longitude,Latitude
white_318,-97.417252,25.85343
white_318,-98.940854,24.057829
white_318,-100.2707872222,25.5489213889
white_318,-101.202756,27.937672
white_318,-98.534231,26.26594
white_318,-98.535261,26.267018
white_318,-98.535261,26.267018
white_318,-98.535261,26.267018
white_318,-98.2672501531,26.2051758326
white_318,-98.135473,26.08015
white_318,-97.417175,25.850907
white_318,-97.417251,25.851531
white_318,-97.417592,25.852122
white_318,-98.379457,26.18504
white_318,-99.143496,26.583066
white_318,-99.149374,26.584321
white_318,-100.3433266667,25.6747766667
white_318,-100.128974,25.751847
white_318,-100.1504821,25.4252749
white_318,-100.1504821,25.4252749
white_318,-97.3283631919,32.5384149221
white_318,-101.0095093202,25.2631710713
white_318,-100.2077407837,25.6308403015
white_318,-100.2077484131,25.630897522
white_318,-99.927445,24.25088
white_318,-100.2070388794,25.6317329407
white_318,-100.357375,25.68668
white_318,-98.135017,26.291454
white_318,-100.2110214233,25.6289367676
white_318,-98.9495444298,24.5618976819
white_318,-98.968963623,24.5290088663
white_318,-98.9674240351,24.5287404503
white_318,-98.9586210251,24.5297506675
white_318,-98.9588570595,24.5298873147
white_318,-97.7153212,30.1924288
white_318,-101.00954445,25.26387
white_318,-100.2212219238,25.6260852814
white_318,-100.248029,25.671149
white_318,-100.3520393372,25.6048960041
white_318,-99.261138997,24.1260413296
white_318,-100.2908632,25.9662105
white_318,-98.6815643311,26.5156841278
white_318,-97.4176633333,25.848525
white_318,-95.58042,29.9867966667
white_318,-100.1221847534,25.7794888132
white_318,-98.1352802764,26.2919078871
white_318,-98.1350633333,26.29018
white_318,-95.3963187152,29.7632244928
white_318,-100.4039833333,25.7493
white_318,-99.4272794208,27.0934450166
white_318,-95.5877926344,29.9805174981
white_318,-97.9550264452,26.1245736748
white_318,-97.9544063903,26.1268197711
white_318,-98.2665493242,26.2047656552
white_318,-98.2664718482,26.2048045763
white_318,-97.4198913594,25.8485644259
white_318,-97.663663474,26.1864349522
white_318,-99.9191027958,24.3016772228
white_318,-97.6627862363,26.1848816826
white_318,-97.77799716,30.28338232
white_318,-97.7780776,30.28339019
white_318,-106.6133333333,32.2988888889
white_318,-106.6125,32.295
white_318,-98.377561681,26.1776133523
white_318,-98.3316340125,26.3376887022
white_318,-98.3663892746,26.1784711783
white_318,-98.3663,26.178967
white_318,-106.6080555556,32.3008333333
white_318,-106.6141666667,32.3022222222
white_318,-106.6141666667,32.3022222222
white_318,-95.2953600955,30.0294807203
white_318,-106.70584,32.29777
white_318,-100.360263,25.6187633
white_318,-104.0333333333,29.3260111111
white_318,-97.0475094,28.0532065
white_318,-100.4600219727,25.6261062622
white_318,-100.4619827271,25.6250038147
white_318,-100.4622955322,25.6247768402
white_318,-100.4624557495,25.6248512268
white_318,-100.4603347778,25.6258602142
white_318,-100.2036239952,25.640040162
white_318,-100.2032699585,25.6401977539
white_318,-100.2019042969,25.6413612366
white_318,-100.2025299072,25.6410808563
white_318,-100.2026138306,25.6407356262
white_318,-98.5034942627,26.2496471405
white_318,-100.1630233333,25.3661133333
white_318,-104.7043611111,24.0093888889
white_318,-100.3460416667,25.6749116667
white_318,-95.450788287,29.7634533333
white_318,-95.4523686191,29.7653989125
white_318,-98.1349936258,26.0769797924
white_318,-98.4538889707,26.7165687244
white_318,-98.45418011,26.71613799
white_318,-97.4736413231,25.8991818405
white_318,-97.1136000195,32.7943056263
white_318,-98.45164088,26.71332308
white_318,-98.1462478638,29.7180023193
white_318,-97.1737883333,26.1375305
white_318,-97.4941070405,25.9110478536
white_318,-97.9877877889,26.1469317542
white_318,-97.9884744338,26.1474816262
white_318,-99.9929574006,25.9352298811
white_318,-97.3478970957,26.2289921288
white_318,-96.8525926146,32.5742573902
white_318,-100.3878123516,25.5609873985
white_318,-98.2333469153,26.2417212216
white_318,-96.7847925842,32.9267262089
white_318,-96.7875984056,32.9312039798
white_318,-97.4214575847,25.8524981328
white_318,-97.4173414763,25.8521905278
white_318,-97.4142712092,25.8511611907
white_318,-97.1027305,32.6497116667
white_318,-95.555014,28.958308
white_318,-97.7543872638,30.3441636025
white_318,-95.3849416667,29.7075
white_318,-99.9565429688,25.4667758942
white_318,-95.4472049979,29.6588099515
white_318,-95.4472325743,29.6582337795
white_318,-98.2310092755,26.1762762404
white_318,-100.3773283333,25.66803
white_318,-95.4334768653,32.6237648995
white_318,-97.2714500697,32.7454381657
white_318,-100.2589874267,25.5713481903
white_318,-98.2199165225,26.2047742758
white_318,-100.2689917758,25.6810717675
white_318,-100.200592041,25.6356086731
white_318,-100.203666687,25.635383606
white_318,-100.2059860229,25.6332817078
white_318,-100.2066802979,25.6324386597
white_318,-100.2041625977,25.6350860596
white_318,-100.2041702271,25.6350040436
white_318,-100.2708358765,25.5490512848
white_318,-97.1155092493,32.7837235555
white_318,-97.43325,25.907475
white_318,-97.4332283333,25.9070416667
white_318,-97.1872416667,26.2466
white_318,-97.3477783333,26.2286866667
white_318,-97.3478616667,26.2286216667
white_318,-97.34803,26.2289416667
white_318,-97.347655,26.22882
white_318,-97.660675,26.1870466667
white_318,-97.6604383333,26.186975
white_318,-97.9543216667,26.1268055
white_318,-97.9897216667,26.1480361667
white_318,-98.2687216667,26.2044716667
white_318,-98.2662583333,26.2061583333
white_318,-98.330895,26.1804583333
white_318,-98.3309633333,26.1829
white_318,-100.5878067017,25.8096942902
white_318,-95.4504983314,29.7667396115
white_318,-95.37474667,30.08483617
white_318,-98.2298975789,26.1766485667
white_318,-98.2299859381,26.1765061725
white_318,-98.2298866964,26.1761980608
white_318,-98.251305,28.47092
white_318,-101.0090083333,25.3967916667
white_318,-95.2971716667,30.027375
white_318,-95.4545493193,29.7620619954
white_318,-95.4505546,29.76229867
white_318,-98.2666244507,26.2051277161
white_318,-98.488913,29.403625
white_318,-97.3951209842,32.8356870428
white_318,-100.3282927349,25.766853307
white_318,-100.409255,25.7178383333
white_318,-98.0562183727,26.4578759205
white_318,-101.5022503586,27.880613585
white_318,-101.5022967105,27.8805516847
white_318,-98.45598887,29.45989846
white_318,-100.2703387302,25.551001395
white_318,-100.2707020422,25.5493324643
white_318,-100.2710261949,25.5501387935
white_318,-100.2704907613,25.5505650732
white_318,-100.2704722881,25.5496758863
white_318,-100.2709068834,25.5494577588
white_318,-100.2705596004,25.5496851734
white_318,-100.2705623875,25.5505499639
white_318,-100.2704049795,25.5499952109
white_318,-100.2705088116,25.5497062521
white_318,-100.2709699493,25.5493786145
white_318,-100.2688229136,25.5516926846
white_318,-100.2706333057,25.5507500137
white_318,-98.2297016238,26.1774529089
white_318,-98.2298303698,26.1775106793
white_318,-97.6607347001,26.1869033659
white_318,-97.66231603,26.1872689845
white_318,-97.662255,26.18692
white_318,-97.6674923581,26.2019756204
white_318,-95.1372445,29.73979667
white_318,-97.93450833,29.89948667
white_318,-98.4783325195,29.8655548096
white_318,-99.4290466309,27.5726451874
white_318,-95.4505466667,29.766945
white_318,-103.7425918263,25.2644261424
white_318,-100.2823461665,25.7688308505
white_318,-98.4863967896,29.8748664856
white_318,-97.9663833333,29.9006516667
white_318,-97.7246461099,30.312964249
white_318,-97.5667482066,26.2667629374
white_318,-98.0914764404,29.6882019043
white_318,-99.4303569774,27.5763592462
white_318,-99.7364739684,24.059916143
white_318,-99.7081614408,24.0330259726
white_318,-97.74952,30.2626533333
white_318,-99.115284067,26.5154495953
white_318,-97.6622712,26.1865632
white_318,-97.6622712,26.1865632
white_318,-99.4393153,27.573686
white_318,-98.4829166667,29.885025
